human.External.Gene.Name	human.Ensembl.Gene.ID	danos_gene	LA_E14.5.norm.	LV_E14.5.norm.	RA_E14.5.norm.	RV_E14.5.norm.	LA_E14.5.reads.	LV_E14.5.reads.	RA_E14.5.reads.	RV_E14.5.reads.	e14.5_mean	e14.5_rank	Brain_E9.5.norm.	Brain_E9.5.reads.	brain_fpkm	brain_rank
SEMA3D	ENSG00000153993	Sema3d	19.7518493648722	10.2723568675475	18.999777808154	9.66989646449717	252	126	252	123	14.6734701262677	53.4189004997728	11.074855294839	191	1.39904690435056	36.3868696047251
PLSCR2	ENSG00000163746	Plscr2	11.6786728387538	15.1639553759034	10.1784523972253	11.0063862197529	149	186	135	140	12.0068667079089	49.835302135393	3.59497920565455	62	1.89708665206045	39.3968650613358
PLSCR1	ENSG00000188313	Plscr2	11.6786728387538	15.1639553759034	10.1784523972253	11.0063862197529	149	186	135	140	12.0068667079089	49.835302135393	3.59497920565455	62	1.89708665206045	39.3968650613358
TMEM59L	ENSG00000105696	Tmem59l	0	0.0815266418059325	0	0	0	1	0	0	0.0203816604514831	11.5856428895956	2.66724263645338	46	1.79370722021075	38.8516583371195
SPATA22	ENSG00000141255	Spata22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKN3	ENSG00000160447	Pkn3	15.6760709245018	21.3599801531543	15.0791887366301	24.9216030832976	200	262	200	317	19.2592107243959	58.973194002726	17.0471594590716	294	4.61857476539464	50.3066787823716
SORL1	ENSG00000137642	Sorl1	7.60289439838336	6.60365798628053	7.16261464989931	10.534683953192	97	81	95	134	7.9759627469388	44.3150840527033	24.469052012681	422	3.52681637542246	46.1949114039073
GABRA2	ENSG00000151834	Gabra2	0	0.0815266418059325	0	0.235851133280419	0	1	0	3	0.0793444437715879	16.3732394366197	1.1016871759264	19	0.334554259315639	25.658791458428
LCORL	ENSG00000178177	Lcorl	4.93796234121806	9.62014373310004	9.04751324197808	5.66042719873005	63	118	120	72	7.31651162875656	43.3893684688778	22.6135788742786	390	3.35911747983936	45.5077237619264
C10orf76	ENSG00000120029	Gm6813	19.2031868825147	21.0338735859306	19.0751737518371	20.0473463288356	245	258	253	255	19.8398951372795	59.660381644707	29.6295866788625	511	52.6280402821714	94.0822353475693
ADAR	ENSG00000160710	Adar	32.4494668137187	39.1327880668476	37.0948042921101	35.9279893030505	414	480	492	457	36.1512621189317	73.5006815084053	119.330116213501	2058	19.759913266021	79.7592003634712
PFKP	ENSG00000067057	Pfkp	106.83242335048	170.227628090787	95.602056590235	169.183879606487	1363	2088	1268	2152	135.461496909497	94.0879145842799	35.6598743786702	615	7.81158255830673	59.7796456156293
NOSIP	ENSG00000142546	Nosip	111.927146400943	122.534542634317	111.661392594746	102.831094110263	1428	1503	1481	1308	112.238543935067	92.3500681508405	34.3262530604435	592	16.0854044331975	75.4770558836892
TOMM40L	ENSG00000158882	Tomm40l	64.5854122089473	60.4927682200019	58.2056685233923	65.8810832296637	824	742	772	838	62.2912330455013	84.5808723307588	24.9329202972816	430	8.44897333015303	61.278964107224
IRX5	ENSG00000176842	Irx5	19.6734690102497	19.6479206752297	19.3767575265697	22.7989428837738	251	241	257	290	20.3742725239557	60.1828714220809	31.9489281018655	551	13.2954340831733	71.2119491140391
NOXA1	ENSG00000188747	Noxa1	0	0	0	0	0	0	0	0	0	0	0.405884749025514	7	0.243044759895517	23.9095865515675
MAP6	ENSG00000171533	Mtap6	1.17570531933763	3.5056455976551	0.904751324197808	3.69500108805989	15	43	12	47	2.32027583231261	34.1435711040436	40.1825901535259	693	6.57115129248175	56.3721035892776
SERHL2	ENSG00000183569	Serhl	30.8818597212685	30.164857468195	27.51951944435	33.4908609258195	394	370	365	426	30.5142743899082	69.5308950477056	23.9472001925053	413	8.73666552079726	61.9604725124943
PLIN4	ENSG00000167676	Plin4	1.09732496471512	1.71205947792458	0.980147267880959	3.14468177707225	14	21	13	40	1.73355337189823	32.3943661971831	3.30506152777919	57	0.574293923158851	29.4752385279418
PLVAP	ENSG00000130300	Plvap	181.450520951108	67.5855860571181	180.120909459047	90.8026863129612	2315	829	2389	1155	129.989925695059	93.7358019082235	26.3245251510833	454	13.0578001741485	70.8314402544298
STK25	ENSG00000115694	Stk25	99.6998110798312	96.2829639728063	95.5266606465519	100.551199821885	1272	1181	1267	1279	98.0151588802686	90.9075420263517	112.719993157943	1944	34.6404404296076	89.6183552930486
PEX3	ENSG00000034693	Pex3	22.7303028405276	19.7294473170357	18.6227980897382	17.2957497738974	290	242	247	220	19.5945745052997	59.3253066787824	15.8295052119951	273	3.2544213018082	45.1272149023171
HCK	ENSG00000101336	Hck	0.391901773112544	0.489159850835595	0.0753959436831507	0.550319310987644	5	6	1	7	0.376694219654733	23.4666060881418	1.04370364035132	18	0.498902313743461	28.3848250795093
GALNT5	ENSG00000136542	Galnt5	0.940564255470106	0.815266418059325	1.35712698629671	0.157234088853613	12	10	18	2	0.817547937169938	27.8509768287142	0.753785962475955	13	0.228143451112577	23.4950022716947
C2orf61	ENSG00000239605	1700011E24Rik	0	0.244579925417798	0.0753959436831507	0.0786170444268063	0	3	1	1	0.0996482283819387	17.5147660154475	0	0	0	0
PHLDA2	ENSG00000181649	Phlda2	0.548662482357562	0	0.376979718415753	0.62893635541445	7	0	5	8	0.388644639046941	23.5517946388005	0.289917677875367	5	0.393375410957079	26.7548841435711
TIMM50	ENSG00000105197	Timm50	34.5657363885264	41.0079008283841	26.6901640638353	42.217352857195	441	503	354	537	36.1202885344852	73.4893230349841	67.898720158411	1171	57.5900934337668	94.8262153566561
ZMYND15	ENSG00000141497	Zmynd15	6.1920480151782	5.62533828460934	8.74592946724548	7.5472362649734	79	69	116	96	7.02763800800161	42.9407087687415	1.9714402095525	34	0.474131844529221	28.0156746933212
BCLAF1	ENSG00000029363	mKIAA0164	145.787459597866	154.248406296824	156.74816691727	145.048446967458	1860	1892	2079	1845	150.458119944855	94.7807814629714	514.024042873026	8865	164.27741862353	98.875511131304
OR4N4	ENSG00000183706	Olfr733	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP37	ENSG00000135913	Usp37	24.1411492237327	24.2949392581679	28.1226869938152	23.3492621947615	308	298	373	297	24.9770094176193	64.9818264425261	103.094726252481	1778	14.0456030316732	72.5181735574739
VSIG10	ENSG00000176834	Vsig10	15.9895923429918	14.1041090324263	15.003792792947	16.4309622852025	204	173	199	209	15.3821141133919	54.3389368468878	5.21851820175661	90	1.1244383110874	34.6206269877328
C9orf173	ENSG00000197768	4933433C11Rik	0	0.0815266418059325	0.0753959436831507	0	0	1	1	0	0.0392306463722708	13.391640163562	0.231934142300294	4	0.146238425157815	21.0018173557474
PPP1R1A	ENSG00000135447	Ppp1r1a	73.5991529905358	62.1233010561206	65.5190750606579	59.7489537643728	939	762	869	760	65.2476207179218	85.3078146297138	4.46473223928066	77	3.44766968284221	45.8655156746933
OR1E1	ENSG00000180016	Olfr395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR1E2	ENSG00000127780	Olfr395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARM1	ENSG00000248385	Tarm1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEFB113	ENSG00000214642	Defb18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GFM2	ENSG00000164347	Gfm2	41.9334897230422	45.8179726949341	49.3089471687805	53.145122032521	535	562	654	676	47.5513829048194	79.5093139482054	69.1743579410626	1193	8.67498845511194	61.8298500681508
DENND2C	ENSG00000175984	Dennd2c	7.75965510762838	4.89159850835595	7.01182276253301	4.40255448790115	99	60	93	56	6.01640771660462	41.3732394366197	3.76892981237977	65	0.633433581912566	30.2873693775557
P4HA2	ENSG00000072682	P4ha2	22.5735421312825	20.7892936605128	23.8251182038756	28.7738382602111	288	255	316	366	23.9904480639705	63.982280781463	35.485923771945	612	6.97306421142562	57.5477055883689
REM1	ENSG00000088320	Rem1	10.1894461009261	13.6149491815907	10.3292442845916	11.7139396195941	130	167	137	149	11.4618947966756	49.0231712857792	0.17395060672522	3	0.108515662336382	19.3321217628351
IFI35	ENSG00000068079	Ifi35	5.87852659668816	4.72854522474409	6.33325926938465	6.13212946529089	75	58	84	78	5.76811513902695	40.9416174466152	0.753785962475955	13	0.554254384173496	29.2253521126761
SNRPA1	ENSG00000131876	Snrpa1	39.4253183751219	50.8726244869019	34.9837178689819	47.7991630114982	503	624	464	608	43.270205935626	77.2660154475239	51.6053466618154	890	41.2842773294523	91.7423898228078
HIST1H2AE	ENSG00000168274	Hist1h2apchr13-	305.056340190804	443.341878140661	248.505030379665	391.591498289922	3892	5438	3296	4981	347.123686750263	98.5574738755111	0.637818891325808	11	1.24089278468056	35.3930031803726
FTH1	ENSG00000167996	Fth1	621.242690738005	634.766433100991	663.408908468043	661.326577718294	7926	7786	8799	8412	645.186152506333	99.4320763289414	88.5408588231372	1527	73.7226135080243	96.4504770558837
RAI14	ENSG00000039560	Rai14	13.9517031228066	21.1154002277365	13.0434982571851	18.3177713514459	178	259	173	233	16.6070932397935	55.8212176283508	143.567234083882	2476	28.0733738920379	86.5345297592004
ADCY3	ENSG00000138031	Adcy3	9.56240326394608	10.6799900765772	13.7220617503334	10.9277691753261	122	131	182	139	11.2230560665457	48.6880963198546	23.3093813011795	402	4.92798759010137	51.4198091776465
ITSN1	ENSG00000205726	maa-13	80.6533849065616	52.7477372484383	75.7729234015664	57.0759742538614	1029	647	1005	726	66.5625049526069	85.7053611994548	212.625624953794	3667	201.540876733454	99.2276238073603
CMPK1	ENSG00000162368	Cmpk1	22.2600207127925	28.3712713484645	24.5790776407071	27.594582593809	284	348	326	351	25.7012380739433	65.6235801908224	40.0086395468007	690	21.2811912482982	81.0427078600636
BBS12	ENSG00000181004	Bbs12	6.03528730593318	3.83175216487883	6.55944710043411	3.30191586592586	77	47	87	42	4.93210060929299	39.4422989550204	19.3665008820745	334	7.95665607316126	60.1487960018174
PPP1R26	ENSG00000196422	Gm347	17.0085369530844	16.2238017193806	14.8530009055807	15.2517066188004	217	199	197	194	15.8342615492115	54.884143571104	34.9640719517693	603	6.39664689933577	55.9518400726942
TMEM5	ENSG00000118600	Tmem5	32.3710864590962	21.5230334367662	32.3448598400716	22.0913894839326	413	264	429	281	27.0825923049666	66.8900499772831	13.6261308601423	235	9.1327954826691	62.8691503861881
MEGF11	ENSG00000157890	mKIAA1781	1.09732496471512	0.407633209029663	0.301583774732603	0.393085222134031	14	5	4	5	0.549906792652854	25.4656974102681	2.37732495857801	41	2.6862428910486	42.9407087687415
UMOD	ENSG00000169344	Umod	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM258	ENSG00000134825	1810006K21Rik	279.582724938489	363.934929021683	300.980607183137	351.496805632251	3567	4464	3992	4471	323.99876669389	98.4154929577465	11.8866247928901	205	23.3071074370394	83.0645161290323
ATG16L1	ENSG00000085978	Atg16l1	22.9654439043951	21.6860867203781	22.3925952738957	20.9907508619573	293	266	297	267	22.0087191901566	61.9491140390732	40.4725078314013	698	9.44736410630282	63.5279418446161
FOXP4	ENSG00000137166	mFKHLA	72.0315458980856	58.4546021748536	69.2134763011323	56.2898038095933	919	717	918	716	63.9973570459162	85.0636074511586	300.876566099056	5189	198.336563018494	99.2162653339391
TEX19	ENSG00000182459	Tex19.2	0.0783803546225088	0.0815266418059325	0.150791887366301	0	1	1	2	0	0.0776747209486856	15.833711949114	0	0	0	0
C7orf60	ENSG00000164603	B630005N14Rik	22.6519224859051	31.387757095284	24.1267019786082	26.8084121495409	289	385	320	341	26.2436984273346	66.1006360745116	65.3474445931078	1127	11.6070061444241	68.3268968650613
CCAR1	ENSG00000060339	Ccar1	116.316446259803	113.892718602888	124.252515189832	130.268442615218	1484	1397	1648	1657	121.182530666935	93.1167651067696	249.271219437241	4299	38.6946941069918	91.0438437074057
RNF44	ENSG00000146083	Rnf44	88.256279304945	94.8154844202995	81.4276191778027	90.1737499575468	1126	1163	1080	1147	88.6682832151485	89.8398455247615	383.039236008935	6606	86.8569696165385	97.2398909586552
SLC30A8	ENSG00000164756	Slc30a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRP12	ENSG00000147650	Lrp12	8.38669794460845	13.3703692561729	8.44434569251287	10.2202157754848	107	164	112	130	10.1054071671948	47.2342117219446	35.6018908430951	614	8.76030778619466	62.0399818264425
RABEP2	ENSG00000177548	Rabep2	15.9895923429918	12.3920495545017	15.1545846803133	12.8931952859962	204	152	201	164	14.1073554659508	52.7487505679237	12.2925095419156	212	3.7893062706275	47.2569286687869
MAN2B2	ENSG00000013288	MAN2B2	37.2306684456917	24.213412616362	35.2099057000314	27.5159655493822	475	297	467	350	31.0424880778668	70.0079509313948	35.1380225584945	606	19.5755000325875	79.5036347114948
MFHAS1	ENSG00000147324	Mfhas1	52.985119724816	72.8032911326977	49.9875106619289	79.560448959928	676	893	663	1012	63.8340926198427	85.0068150840527	43.0237833967045	742	6.71407356378035	56.7582916855974
FGF14	ENSG00000102466	Fgf14	1.88112851094021	0.65221313444746	2.63885802891027	0.393085222134031	24	8	35	5	1.39132122410799	30.9859154929577	3.24707799220411	56	0.943369550320776	33.1156292594275
MRVI1	ENSG00000072952	Mrvi1	30.646718657401	6.92976455350426	34.9837178689819	6.99691695398576	391	85	464	89	19.8892795084682	59.7114947751022	2.78320970760353	48	0.460720031055045	27.7657882780554
OCIAD2	ENSG00000145247	Ociad2	24.2195295783552	13.1257893307551	29.9321896422108	15.5661747965076	309	161	397	198	20.7109208369572	60.5009086778737	7.24794194688418	125	3.29302223847532	45.2862335302135
KLHL5	ENSG00000109790	mKIAA4221	20.9275546842099	22.1752465712136	24.2774938659745	23.7423474168955	267	272	322	302	22.7806606345734	62.8350749659246	30.0934549634631	519	13.6107892191149	71.8139482053612
PASK	ENSG00000115687	Pask	11.2867710656413	16.2238017193806	11.8371631582547	17.1385156850438	144	199	157	218	14.1215629070801	52.7771467514766	93.7593770248938	1617	12.5699660845816	70.0136301681054
GEMIN7	ENSG00000142252	Gemin7	24.2195295783552	25.5178388852569	19.2259656392034	24.3712837723099	309	313	255	310	23.3336544687814	63.3973194002726	15.8295052119951	273	20.7464026369529	80.6451612903226
CABS1	ENSG00000145309	4931407G18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAD21	ENSG00000164754	Rad21	160.209444848408	194.359514065343	165.795680159248	177.202818138021	2044	2384	2199	2254	174.391864302755	95.678100863244	350.046604266718	6037	97.1003063153171	97.6828714220809
PREX1	ENSG00000124126	Prex1	12.5408567396014	16.0607484357687	14.9283968492638	12.578727108289	160	197	198	160	14.0271822832307	52.6862789641072	93.3534922758683	1610	10.2868862011976	65.5099954566106
TGFB1I1	ENSG00000140682	Tgfb1i1	237.100572733089	166.395875925908	215.933982708543	154.875577520808	3025	2041	2864	1970	193.576502222087	96.2233075874603	38.4430840862737	663	10.8626968313856	66.9241253975466
DEFA6	ENSG00000164822	Gm6696	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0	0	0	0
DEFA4	ENSG00000164821	Gm6696	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0	0	0	0
DEFA1	ENSG00000206047	Gm6696	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0	0	0	0
DEFA1B	ENSG00000240247	Gm6696	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0	0	0	0
DEFA3	ENSG00000239839	Gm6696	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0	0	0	0
DEFA5	ENSG00000164816	Gm6696	0	0	0.150791887366301	0	0	0	2	0	0.0376979718415753	12.3693775556565	0	0	0	0
RNF34	ENSG00000170633	Rnf34	37.3090488003142	29.023484482912	33.0988192769031	29.638625748906	476	356	439	377	32.2674945772588	70.9166288050886	42.9078163255544	740	13.0418894606548	70.8200817810086
FAM149A	ENSG00000109794	Fam149a	3.84063737650293	5.38075835919155	3.92058907152383	4.79563971003518	49	66	52	61	4.48440612931337	38.6926397092231	26.3825086866584	455	4.50751899652459	49.8466606088142
PET112	ENSG00000059691	Pet112l	23.8276278052427	21.8491400039899	27.2933316133005	23.8209644613223	304	268	362	303	24.1977659709639	64.1242616992276	21.1060069493267	364	7.74532365112906	59.6149477510223
WNT3	ENSG00000108379	Wnt3	0	0.0815266418059325	0	0.62893635541445	0	1	0	8	0.177615749305096	19.9170831440254	6.84205719785867	118	2.1964870619129	40.8734666060881
LYSMD4	ENSG00000183060	Lysmd4	18.1842422724221	15.8976951521568	15.6069603424122	16.3523452407757	232	195	207	208	16.5103107519417	55.6962744207178	13.2782296466918	229	2.97185086094266	44.0368014538846
LIPE	ENSG00000079435	Lipe	9.17050149083354	11.4137298528306	8.36894974882972	13.5221316414107	117	140	111	172	10.6188281834761	47.8986824170831	8.81349740741117	152	2.17509807685369	40.7769195820082
VWA5A	ENSG00000110002	Vwa5a	22.49516177666	17.2021214210518	22.2418033865294	18.7108565735799	287	211	295	238	20.1624857894553	59.9500227169468	15.1916863206692	262	3.65448311779389	46.6776465243071
KLK15	ENSG00000174562	Klk15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOWAHB	ENSG00000186212	Ankrd56	0.0783803546225088	0	0.150791887366301	0.157234088853613	1	0	2	2	0.0966015827106057	16.8446160835984	1.91345667397742	33	0.490629916404467	28.265561108587
PRSS1	ENSG00000204983	Z12226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRSS3	ENSG00000010438	Z12226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLIS3	ENSG00000107249	Glis3	0.940564255470106	1.22289962708899	0.829355380514657	1.02202157754848	12	15	11	13	1.00371021015556	29.0038618809632	16.2353899610206	280	3.96275078374923	47.8134938664244
TRPV2	ENSG00000187688	Trpv2	7.52451404376085	3.17953903043137	6.93642681884986	3.45914995477948	96	39	92	44	5.27490746195539	39.942071785552	2.14539081627772	37	0.438819966512113	27.4477510222626
PODXL2	ENSG00000114631	Podxl2	24.9249527699578	21.767613362184	24.5790776407071	18.7894736180067	318	267	326	239	22.5152793477139	62.5795093139482	19.714402095525	340	7.01081155601885	57.6726487960018
IGF2	ENSG00000167244	Igf2	15079.5964258245	10777.3328868934	15797.4858920995	11442.4749651884	192390	132194	209527	145547	13274.2225425014	99.9829622898682	705.833578555369	12173	166.627379262363	98.9039073148569
LSM6	ENSG00000164167	Lsm6	40.7577844037046	53.9706368755273	40.7892055325845	51.5727811439849	520	662	541	656	46.7726019889503	79.1515220354384	38.3271170151236	661	10.0834298908507	65.0840527033167
EVI2B	ENSG00000185862	Evi2b	0.470282127735053	0.65221313444746	1.50791887366301	0.707553399841256	6	8	20	9	0.834491883921695	28.0043162199	0.753785962475955	13	0.188871451384604	22.4273057701045
HNRNPA0	ENSG00000177733	Hnrnpa0	340.641021189423	336.949610583919	374.793236048942	327.911692304209	4346	4133	4971	4171	345.073890031623	98.54611540209	246.545993265212	4252	92.0634776942539	97.4386642435257
TYW5	ENSG00000162971	1110034B05Rik	10.1110657463036	9.7831970167119	10.7062240030074	9.43404533121675	129	120	142	120	10.0086330243099	47.063834620627	8.11769498051028	140	4.05681908071478	48.2621535665607
DBNL	ENSG00000136279	Dbnl	55.5716714273588	74.4338239688164	53.0787443529381	69.3402331844431	709	913	704	882	63.1061182333891	84.8194002726034	98.1661257285994	1693	41.437790514394	91.7878237164925
ANAPC5	ENSG00000089053	Anapc5	248.152202734863	245.313665194051	256.798584184811	242.769433189978	3166	3009	3406	3088	248.258471325926	97.5011358473421	248.80735115264	4291	51.6626559702326	93.962971376647
DLK1	ENSG00000185559	Dlk1	168.909664211507	93.1849515841809	200.025438591399	113.129926930174	2155	1143	2653	1439	143.812495329315	94.457064970468	235.529121505948	4062	48.9563752870397	93.4859154929577
THYN1	ENSG00000151500	Thyn1	33.9386935515463	37.0130953798934	36.9440124047438	33.5694779702463	433	454	490	427	35.3663198266075	72.9725124943208	26.6724263645338	460	27.6972236391836	86.3130395274875
