"","label"
"RAET1E",NA
"TMED5",NA
"APOO",NA
"CD38",NA
"NAA11",NA
"YIPF6",NA
"STX19",NA
"PSMC3IP",NA
"CEACAM18",NA
"ORMDL3",NA
"TAAR1",NA
"TMEM196",NA
"RHBDL2",NA
"CCDC74A",NA
"CYB5B",NA
"PGAM4",NA
"HRASLS5",NA
"CEBPA",NA
"GCLM",NA
"A3GALT2",NA
"CLEC12B",NA
"MIB2",NA
"OAZ2",NA
"PIH1D2",NA
"ERAS",NA
"FNDC5",NA
"NAA20",0
"NUCKS1",NA
"MTX2",NA
"SRP19",NA
"NPM1",NA
"NRIP3",NA
"CD14",NA
"LRRC3B",NA
"C10orf88",NA
"TMEM240",NA
"TMEM121",NA
"CD40LG",NA
"LYPD1",NA
"YPEL5",NA
"FAM104A",NA
"TEX35",NA
"TEP1",NA
"ATF5",NA
"FCRLA",NA
"TAF12",NA
"CLBA1",NA
"PRAMEF19",NA
"TMEM74",NA
"MYADM",NA
"METTL24",NA
"SELENOF",NA
"TMEM121B",NA
"MRPL50",NA
"LYZ",NA
"AMN1",NA
"TMEM11",NA
"FAM107A",NA
"NBPF1",NA
"TMEM270",NA
"CXorf58",NA
"LRRC69",NA
"CCNI",NA
"R3HDML",NA
"TIMELESS",NA
"OTUB2",NA
"SH2D6",NA
"SHISAL1",NA
"TNFRSF6B",NA
"PTCRA",NA
"AUNIP",NA
"CREG2",NA
"MED19",NA
"C7orf61",NA
"CEBPB",NA
"CFL2",NA
"TM4SF19",NA
"GULP1",NA
"TMEM241",NA
"DCUN1D2",NA
"ATG101",NA
"UBE2C",NA
"CIB1",NA
"LYRM1",NA
"TXNL4A",NA
"TM4SF5",NA
"NKAIN3",NA
"RAB31",NA
"TMEM134",NA
"IQCF2",NA
"GABARAPL2",NA
"P2RY13",NA
"EFCAB11",NA
"CYLC1",NA
"SRA1",NA
"METTL27",NA
"TCP10",NA
"EMC8",NA
"CTRB1",NA
"MRAP",NA
"DPPA2",NA
"MMGT1",NA
"RABIF",NA
"CCDC92",NA
"NDUFA6",NA
"DCAF6",NA
"UQCRB",NA
"GGT6",NA
"CALML4",NA
"UBL3",NA
"NTPCR",NA
"NDUFS5",NA
"ADH1A",NA
"RILPL2",NA
"ADH7",NA
"PFN4",NA
"TRIR",NA
"KATNBL1",NA
"ASGR2",NA
"FAM222A",NA
"RBM7",NA
"C9orf66",NA
"TMEM40",NA
"SP6",NA
"IRGC",NA
"C8orf37",NA
"TLDC2",NA
"HDHD3",NA
"CHI3L2",NA
"CTAGE9",NA
"FGF7",NA
"LYPD6B",NA
"PGA5",NA
"HIST1H3E",NA
"C12orf57",NA
"RNF148",NA
"NANOS3",NA
"GABARAP",NA
"MRPS26",NA
"FMNL3",NA
"LYPLA1",NA
"VMO1",NA
"SH2D1A",NA
"YIPF4",NA
"LRRC2",NA
"NAP1L2",NA
"DMP1",NA
"RPL34",NA
"FEV",NA
"YEATS4",NA
"CTD-2267D19.3",NA
"CIB4",NA
"BPIFB2",NA
"MC2R",NA
"METTL18",NA
"PLSCR2",NA
"ZNF146",NA
"POP5",0
"FXYD3",NA
"HOPX",NA
"AP1S2",NA
"PSMB11",NA
"GAL3ST2",NA
"PTN",NA
"HIST4H4",NA
"RAD9A",NA
"FBXL8",NA
"EMD",NA
"DHRS2",NA
"GMNC",NA
"CEACAM21",NA
"HCRT",NA
"TMED6",NA
"TBPL1",NA
"NQO2",NA
"ZNF691",NA
"UBE2V1",NA
"MOSPD1",NA
"ZNF684",NA
"CEP19",NA
"TAS2R41",NA
"PRG3",NA
"TMEM95",NA
"UBE2L6",NA
"RTL4",NA
"SAPCD1",NA
"METTL11B",NA
"VEGFB",NA
"IL12B",NA
"BNIP3L",NA
"RARRES1",NA
"PRR3",NA
"FKBP14",NA
"CEACAM3",NA
"CD3EAP",NA
"SPIC",NA
"TAAR5",NA
"MICB",NA
"PDC",NA
"NDUFAF2",NA
"MCEMP1",NA
"TEX26",NA
"FAM3A",NA
"BTG1",NA
"PRG2",NA
"GINS3",NA
"FAM110D",NA
"BRI3BP",NA
"RTL10",NA
"ZNF121",NA
"QPRT",NA
"ZMAT4",NA
"ARL13A",NA
"FADS6",NA
"NOP10",NA
"FCGRT",NA
"CCND1",NA
"MAGOHB",NA
"INKA1",NA
"HSCB",NA
"TIGD6",NA
"PEBP1",NA
"CD70",NA
"YY2",NA
"NT5M",NA
"PLEKHJ1",NA
"GGH",NA
"LUM",NA
"GRPEL1",NA
"UTS2",NA
"TSPAN19",NA
"LRAT",NA
"RPSA",NA
"ARHGDIB",NA
"ORMDL2",NA
"PRB1",NA
"BSND",NA
"TCEANC2",NA
"FAM84A",NA
"UBE2N",NA
"CD3D",NA
"CASP14",NA
"EEF2KMT",NA
"C1orf159",NA
"BCAP29",NA
"YPEL4",NA
"PLSCR4",NA
"ZNF80",NA
"TRIM44",NA
"LYPD3",NA
"ESAM",NA
"HCN2",NA
"APOBEC1",NA
"CIB3",NA
"AS3MT",NA
"DIO1",NA
"XCR1",NA
"CDKN2B",NA
"PBDC1",NA
"GPR15",NA
"PARD6B",NA
"RPL31",NA
"PNOC",NA
"GNE",NA
"BEND6",NA
"SLAMF9",NA
"ARV1",NA
"OAF",NA
"SPAG7",NA
"SYCP3",NA
"TPRG1",NA
"CXXC4",NA
"METRN",NA
"MYL12B",NA
"CLIC2",NA
"SEC11C",NA
"TMEM178B",NA
"PPP3R1",NA
"ZADH2",NA
"SNAI2",NA
"FRAT1",NA
"SIKE1",NA
"MCIDAS",NA
"FAM204A",NA
"METTL5",NA
"CMSS1",NA
"GPR55",NA
"SLC39A3",NA
"COX6B1",NA
"PILRB",NA
"AKR7A3",NA
"TOR4A",NA
"SNRPN",NA
"ORC6",NA
"AREG",NA
"NAP1L3",NA
"ZNF785",NA
"KCTD11",NA
"TAF9B",NA
"CDCA4",NA
"MNDA",NA
"TMEM208",NA
"BCL10",NA
"ALG1L",NA
"PPIL1",NA
"HDGFL1",NA
"HINT1",NA
"ZNF679",NA
"GOLGA7",NA
"GLTPD2",NA
"IZUMO3",NA
"PGP",NA
"DNAJB9",NA
"FIS1",NA
"WFDC3",NA
"NDFIP1",NA
"MRPL1",NA
"DPRX",NA
"VOPP1",NA
"NDUFA12",NA
"DRICH1",NA
"SARNP",NA
"PMVK",NA
"ZNF385C",NA
"SPATA19",NA
"SDC1",NA
"SPATA4",NA
"LBHD1",NA
"CFAP410",NA
"ATP5PO",NA
"PSME2",NA
"RPP21",NA
"DMRT1",NA
"MRPL10",NA
"C11orf1",NA
"PLA2G12B",NA
"VGLL4",NA
"CYSLTR1",NA
"HIST1H2AI",NA
"ADM2",NA
"SPATA32",NA
"PPP1R42",NA
"YIPF7",NA
"AIMP2",NA
"HDDC3",NA
"CD1A",NA
"HCAR2",NA
"GOLGA6L6",NA
"ZNRF4",NA
"LRRC38",NA
"MICA",NA
"ARGFX",NA
"IL32",NA
"TRIM13",NA
"SOCS3",NA
"ORM1",NA
"CEACAM8",NA
"NUTM2F",NA
"PPP1R35",NA
"CCDC166",NA
"ZNF708",NA
"SPC24",NA
"GAS1",NA
"C11orf65",NA
"SPEM1",NA
"CD28",NA
"GSTM2",0
"SNRPA1",NA
"PRRG4",NA
"ZNF358",NA
"RBPMS",NA
"CXXC5",NA
"ZNF90",NA
"CETN2",NA
"KLK1",NA
"CCDC153",NA
"MRPS34",NA
"TMEM204",NA
"ZNF141",NA
"TRIM31",NA
"MRM1",NA
"CHIC1",NA
"MED20",NA
"COX4I2",NA
"NAT16",NA
"CD164",NA
"H1FNT",NA
"NSMCE1",NA
"MSANTD3",NA
"CSH2",NA
"CTRB2",NA
"PSMA5",NA
"KCTD4",NA
"RPL27A",NA
"NAT8L",NA
"EIF3J",NA
"SULT1C3",NA
"STXBP6",NA
"SKA3",NA
"USP50",NA
"HIST1H2AG",NA
"LAPTM4A",NA
"AKIRIN1",NA
"ERMN",NA
"ZDHHC19",NA
"MRRF",NA
"LIN7C",NA
"PTGDR2",NA
"SNX10",NA
"ZFP36",NA
"C9orf47",NA
"TMEM229B",NA
"CYB561D1",NA
"MARCH2",NA
"AP3S2",NA
"KLF3",NA
"BCL2L14",NA
"NGB",NA
"CALHM5",NA
"OSTC",NA
"MGP",NA
"PSMB7",NA
"PDE6D",NA
"ADAT2",NA
"PPIP5K1",NA
"TCP10L2",NA
"CNEP1R1",NA
"CCDC59",NA
"ORAI3",NA
"MED18",NA
"PIGX",NA
"BUD31",NA
"TTC9B",NA
"RNF4",NA
"PRR4",NA
"ATP6V0C",NA
"NUDT16L1",NA
"HDGFL3",NA
"HIST1H2AL",NA
"MSTO1",NA
"FAM162B",NA
"HIST3H2A",NA
"AWAT2",NA
"FAM110C",NA
"TWISTNB",NA
"PPCDC",NA
"TM4SF4",NA
"PGLYRP4",NA
"NDUFS4",NA
"LRRC75B",NA
"PID1",NA
"FKBP3",NA
"TNFRSF9",NA
"ZNF593",NA
"TMEM223",NA
"MC5R",NA
"ASB12",NA
"CCDC169",NA
"NME4",NA
"SLC10A3",NA
"CLDN25",NA
"HTATIP2",NA
"TRIM77",NA
"NRBF2",NA
"ISLR",NA
"OAZ3",NA
"EEF1AKMT3",NA
"SPRYD4",NA
"ID3",NA
"PLEKHB1",NA
"LAPTM4B",NA
"LACTBL1",NA
"RPL10A",NA
"ITM2B",NA
"SUMO3",NA
"PEG10",NA
"KCTD14",NA
"MRPL13",NA
"CBX3",NA
"GPALPP1",NA
"SNX16",NA
"UBAP1L",NA
"FUT5",NA
"IFITM10",NA
"SPRYD7",NA
"HESX1",NA
"MTHFS",NA
"TM4SF1",NA
"SSU72",NA
"CDIP1",NA
"TPGS2",NA
"SYNGR3",NA
"AKT1S1",NA
"CHCHD6",NA
"SLAMF6",NA
"C12orf29",NA
"EPPIN",NA
"ANKRD61",NA
"PRR16",NA
"CAVIN4",NA
"DCTN3",NA
"RHNO1",NA
"C8G",NA
"PON2",NA
"C19orf66",NA
"DCTPP1",NA
"MAS1",NA
"BCL7C",NA
"CTDNEP1",NA
"WBP2",NA
"HIST1H3F",NA
"LYPD6",NA
"EXOSC5",NA
"NMRK2",NA
"URM1",NA
"DBI",NA
"MTERF2",NA
"ELP5",NA
"MCRIP1",NA
"MED31",NA
"MTG1",NA
"TMEM150C",NA
"CCNG1",NA
"CPSF4L",NA
"COX4I1",NA
"ZSCAN4",NA
"SPEF1",NA
"CHURC1",NA
"SLC35A4",NA
"LSM1",NA
"HIST1H3C",NA
"RBM18",NA
"RPP25",NA
"ZNF682",NA
"TMEM88",NA
"HACD2",NA
"TESC",NA
"MRPS18A",NA
"CCDC32",NA
"CENPA",NA
"EMB",NA
"HUS1",NA
"SNRPD3",NA
"ANKRD7",NA
"RPL28",NA
"SLC22A31",NA
"PRSS58",NA
"SPIN4",NA
"PTGR1",NA
"PEX19",NA
"SIRPG",NA
"DMRTB1",NA
"UBE2R2",NA
"ZNF707",NA
"PEAK3",NA
"TPSAB1",NA
"MAP1LC3B",NA
"AKR1B10",NA
"MFAP2",NA
"MCUR1",NA
"BABAM1",NA
"ZGLP1",NA
"CMA1",NA
"UBE2M",NA
"RPL26L1",NA
"LPAR4",NA
"C3orf33",NA
"LUZP2",NA
"INS",NA
"APOF",NA
"MYCT1",NA
"NCR2",NA
"KRTAP16-1",NA
"NIPSNAP3B",NA
"SLC10A6",NA
"PVRIG",NA
"ACER1",NA
"EEF2",NA
"FETUB",NA
"CLDN8",NA
"BEAN1",NA
"ANKRD49",NA
"KCNK18",NA
"STARD3NL",NA
"BTG3",NA
"NTMT1",NA
"RHBDD3",NA
"SIVA1",NA
"KLRK1",NA
"PPIF",NA
"GATSL1",NA
"TAF13",NA
"PRR23C",NA
"ZIM3",NA
"CABP5",NA
"RGS17",NA
"IFI35",NA
"TIMM29",NA
"C22orf31",NA
"MAMSTR",0
"CCDC34",NA
"TMED4",NA
"ODF3L1",NA
"GSTO2",NA
"ATP6V0E2",NA
"ZCCHC13",NA
"NEIL2",NA
"CREBL2",NA
"MYPOP",NA
"STEAP1B",NA
"CCDC134",NA
"PRR25",NA
"SAXO2",NA
"TCN1",NA
"UBE2I",NA
"OMG",NA
"MOB1A",NA
"TPBG",NA
"RAB9B",NA
"PLAGL1",NA
"UBE2A",NA
"TMEM268",NA
"EGR2",NA
"NUDT5",NA
"TPD52",NA
"PON3",NA
"SNAP23",NA
"SIRPB1",NA
"CDCA3",NA
"CD84",NA
"PMEPA1",NA
"ZNF658",NA
"KIR2DL3",NA
"TCEANC",NA
"CLEC18B",NA
"CHAD",NA
"HIST1H4K",NA
"RNF115",NA
"LYAR",NA
"TRIM40",NA
"MSRB2",NA
"PROCA1",NA
"CCR4",NA
"ZNF558",NA
"DHFR",NA
"RPL12",NA
"TMEM130",NA
"RPP40",NA
"LRMDA",NA
"ARL6IP1",NA
"RGN",NA
"IGFBP7",NA
"DAZL",NA
"HRASLS",NA
"SCHIP1",NA
"LHPP",NA
"TMED10",NA
"TMEM164",NA
"NUTM2G",NA
"FCAR",NA
"TMEM150A",NA
"FAM110A",NA
"MRGPRF",NA
"ASGR1",NA
"PPIB",NA
"IL1R2",NA
"BAK1",NA
"SNX24",NA
"TYW3",NA
"MRPL51",NA
"CKMT1B",NA
"TRIM51",NA
"DBP",NA
"MRPL55",NA
"TMEM106B",NA
"IQCD",NA
"CEACAM4",NA
"PDCD1",NA
"MAGIX",NA
"CLDN20",NA
"MRPL17",NA
"MOB1B",NA
"SINHCAF",NA
"SPIN1",NA
"DPT",NA
"TMEM185A",NA
"TSPO",NA
"F2RL2",NA
"CXCR6",NA
"YPEL1",NA
"PAQR9",NA
"NENF",NA
"NUDT21",NA
"OSTF1",NA
"P2RY12",NA
"SPSB2",NA
"ATP6AP1L",NA
"RPL23A",NA
"DTX3",NA
"HIST1H4J",NA
"CD53",NA
"HMGB4",NA
"GIMAP6",NA
"TNFRSF14",NA
"GPR65",NA
"GOLGA7B",NA
"HCAR1",NA
"EAF1",NA
"NPC2",NA
"FNDC11",NA
"APOBEC2",NA
"CALM2",NA
"NACC2",NA
"ANKRD60",NA
"ZNF32",NA
"EAPP",NA
"SNAPC2",NA
"BCAP31",NA
"RFESD",NA
"NAT1",0
"TCEAL4",NA
"ZAR1L",NA
"NOXRED1",NA
"DCAKD",NA
"ZNF479",NA
"DESI1",NA
"TIPIN",NA
"FAM3B",NA
"USP41",NA
"TSPAN6",NA
"CCDC42",NA
"RNF138",NA
"RXFP4",NA
"SPERT",NA
"TRUB2",NA
"TMEM38B",NA
"TMED8",NA
"MRO",NA
"EIF5A",NA
"DPCD",NA
"LIN28B",NA
"WFDC8",NA
"ITLN2",NA
"FGF1",NA
"FAM47B",NA
"TMEM255B",NA
"ALDH3B1",NA
"LRRC25",NA
"NMU",NA
"ADO",NA
"ZNF727",NA
"MREG",NA
"ANP32B",NA
"HES5",NA
"ZNF716",NA
"GNPDA2",NA
"FKBP2",NA
"DFFA",NA
"PNMA2",NA
"PNMA5",NA
"RPS15",NA
"C9orf78",NA
"HIST1H3G",NA
"DUSP22",NA
"TMEM147",NA
"CHP2",NA
"FAM185A",NA
"NUBP2",NA
"BCL7A",NA
"SAP18",NA
"SUPT4H1",NA
"NAA38",NA
"STMND1",NA
"LGALS9",NA
"FAM221A",NA
"AMIGO1",NA
"YAF2",NA
"ERICH1",NA
"CIB2",NA
"MRPS2",NA
"NOL3",NA
"IAH1",NA
"UGT2B17",NA
"MED30",NA
"ZNF557",NA
"ZNF93",NA
"AGTR2",NA
"SIAH2",NA
"C11orf42",NA
"CLEC4C",NA
"FBXO39",NA
"NMRAL1",NA
"BNIP1",NA
"TMEM182",NA
"NSL1",0
"KLK3",NA
"SUSD6",NA
"ATP4B",NA
"MIA",NA
"UBXN10",NA
"ZNF280B",NA
"TMEM91",NA
"IGFBP1",NA
"CAPZA3",NA
"PABPC4L",NA
"C16orf89",NA
"EMG1",NA
"ALKBH2",NA
"CALHM6",NA
"GPR119",NA
"TLCD2",NA
"RABL2A",NA
"FAM3D",NA
"SOCS2",NA
"CDKN3",NA
"PRAMEF12",NA
"INSM1",NA
"SYS1",NA
"FAM124B",NA
"DUSP18",NA
"NKAIN2",NA
"C6orf141",NA
"SLC50A1",NA
"CD300A",NA
"ZNF562",NA
"STX11",NA
"GSTK1",NA
"PRXL2A",NA
"C11orf16",NA
"CACNA1D",NA
"SFTPA2",NA
"TMIE",NA
"JDP2",NA
"RSL24D1",NA
"RALY",NA
"FUT3",NA
"AMBN",NA
"GZMH",NA
"HBB",NA
"OTULINL",NA
"PDCL",NA
"TMEM138",NA
"TMED3",NA
"PSENEN",NA
"TMEM71",NA
"IL17REL",NA
"ZNHIT2",NA
"NFATC2IP",NA
"PHETA2",NA
"SLFNL1",NA
"CAPS",NA
"CCDC3",NA
"SPINT2",NA
"KIAA1257",NA
"TENT5D",NA
"MRPL48",0
"PSME3",NA
"FASLG",NA
"SPATA31A1",NA
"CAPNS2",NA
"ZBTB8OS",NA
"USB1",NA
"ISOC2",NA
"LGALSL",NA
"CEP44",NA
"ABHD14A",NA
"SPESP1",NA
"RGS7BP",NA
"SNRNP25",NA
"FIGLA",NA
"PTCD2",NA
"TMEM47",NA
"EDN1",NA
"CPLANE2",NA
"ZNF763",NA
"CDC42EP1",NA
"TEF",NA
"NPTXR",NA
"PLSCR5",NA
"RSU1",NA
"PCGF6",NA
"TMEM173",NA
"FHIT",NA
"TOMM20",NA
"GPRIN2",NA
"MARC2",NA
"ZNF575",NA
"PPP1R2",NA
"JOSD1",NA
"RAD18",NA
"IDNK",NA
"C6orf62",NA
"CD2BP2",NA
"TRAPPC1",NA
"ANAPC10",NA
"YPEL2",NA
"INO80B",NA
"GSTM3",NA
"FNDC4",NA
"KNOP1",NA
"RGL4",NA
"DCUN1D5",NA
"FIZ1",NA
"NPY5R",NA
"FAM92B",NA
"STMN3",NA
"HAUS7",NA
"MIXL1",NA
"HIST1H3I",NA
"C2orf70",NA
"LRRC3C",NA
"TMEM163",NA
"GLO1",NA
"ITPRIPL2",NA
"ZDHHC4",NA
"PLA2G12A",NA
"POP4",NA
"TWSG1",NA
"TRAPPC3",NA
"UBE2D2",NA
"FAM71F1",NA
"SLC10A4",NA
"SCN4B",NA
"TIMD4",NA
"C1QBP",NA
"GPR20",NA
"EDARADD",NA
"TNF",NA
"KLF2",NA
"UBE2E1",NA
"MGMT",NA
"CTDSP2",NA
"FAM118A",NA
"LHFPL1",NA
"LRRC55",NA
"ZC2HC1B",NA
"RAP1B",NA
"TMEM202",NA
"ZCCHC17",NA
"SLC39A2",NA
"TRAPPC2",NA
"AL354898.1",NA
"CCR8",NA
"PRIM2",NA
"VSTM2B",NA
"DCXR",NA
"SPATA48",NA
"GZMM",NA
"FAM173A",NA
"MTIF3",NA
"GPR132",NA
"AP2S1",NA
"NXPH3",NA
"NCCRP1",NA
"CLEC3A",NA
"CACFD1",NA
"FOXR2",NA
"GP1BA",NA
"ZNF280A",NA
"TMEM45B",NA
"APIP",NA
"MEPE",NA
"FBXO2",NA
"SP8",NA
"RPL9",NA
"METRNL",NA
"TRIM49B",NA
"SRRD",NA
"FAM131C",NA
"TFPT",NA
"CXCR1",NA
"FAM199X",NA
"PITHD1",NA
"LRRC59",NA
"IL10RB",NA
"EMC7",NA
"DNAJC17",NA
"MPZL1",NA
"RPS9",NA
"ZNF474",NA
"POLR2G",NA
"C4orf47",NA
"GP5",NA
"BIRC7",NA
"PDGFA",NA
"ATP6V0B",NA
"MRPL9",NA
"CDC37L1",NA
"SIGLEC9",NA
"MAIP1",NA
"GFRAL",NA
"EEF1B2",NA
"TMEM267",NA
"TTC33",NA
"ZNF730",NA
"METTL21A",NA
"FGF23",NA
"GCNT7",NA
"YIPF5",NA
"SWI5",NA
"PPP1R3B",NA
"THYN1",NA
"HIST1H2AE",NA
"LILRB4",NA
"KCTD6",NA
"ZNF83",NA
"MRTO4",NA
"DNPH1",NA
"PAQR5",NA
"ZNF92",NA
"CLEC10A",NA
"PLSCR1",NA
"HORMAD1",NA
"MOCS2",NA
"C2orf68",NA
"UBXN2B",NA
"ANAPC11",NA
"RPS19",NA
"PRR35",NA
"ACP1",NA
"GDNF",NA
"HENMT1",NA
"POTEC",NA
"MRPL40",NA
"HMGB2",NA
"CPN2",NA
"RPS7",NA
"C16orf78",NA
"TDRP",NA
"HAX1",NA
"SET",NA
"MYL12A",NA
"LRRC57",NA
"SKA1",NA
"PHYHIPL",NA
"P2RY10",NA
"ATRAID",NA
"RAB18",NA
"ZNF764",NA
"WDR53",NA
"PRSS45",NA
"FTMT",NA
"GMFG",NA
"CD244",NA
"ZNF367",NA
"FSIP1",NA
"SYF2",NA
"PRSS48",NA
"ALKBH7",NA
"C4orf51",NA
"GAB4",NA
"LRRC46",NA
"ZNF732",NA
"AKR7A2",NA
"TRIM16L",NA
"SLC31A1",NA
"NEURL2",NA
"TMED1",NA
"RGS8",NA
"CASP6",NA
"MRPS11",NA
"OARD1",NA
"PALM",NA
"IFT46",NA
"EFCAB1",NA
"NRIP2",NA
"CNPY3",NA
"DEDD2",NA
"LENG9",NA
"CLCF1",NA
"RPL35A",NA
"SSTR4",NA
"ART3",NA
"SOCS1",NA
"COPZ2",NA
"VPS29",NA
"RITA1",NA
"EDA2R",NA
"NDUFB10",NA
"ATF3",NA
"MRPL28",NA
"ZSWIM1",NA
"CHIC2",NA
"FFAR2",NA
"NXPH2",NA
"ZSCAN16",NA
"RABL2B",NA
"THAP8",NA
"CSNK1A1L",NA
"PSME1",NA
"ST8SIA6",NA
"TPSD1",NA
"APOL3",NA
"PSG11",NA
"HIST1H3J",NA
"IER5L",NA
"AP4S1",NA
"NQO1",NA
"CDK11B",NA
"PHF11",NA
"RHEBL1",NA
"ENKD1",NA
"KDELR3",NA
"TRIML2",NA
"C1orf50",NA
"SRPRB",NA
"RIC3",NA
"NAT9",NA
"AC010336.1",NA
"CETN3",NA
"AGAP2-AS1",NA
"NRSN1",NA
"LILRA2",NA
"C21orf91",NA
"PSG2",NA
"HSD11B1",NA
"SLC7A6OS",NA
"HIST1H2AB",NA
"UBE2J2",NA
"CCDC122",NA
"BPIFB1",NA
"ELSPBP1",NA
"MRPS24",NA
"DNAJC30",NA
"HS1BP3",NA
"CYB561D2",NA
"YKT6",NA
"MRPS7",NA
"OXGR1",NA
"TNFAIP6",NA
"MOB2",NA
"H2AFV",NA
"TNFSF13B",NA
"C7orf57",NA
"DCTN6",NA
"UBE2G2",NA
"ROGDI",NA
"MFAP5",NA
"RNF141",NA
"CD68",NA
"ZCCHC9",NA
"RAB5IF",NA
"FAM47E",NA
"CLDN2",NA
"MRPL35",NA
"ANKRD39",NA
"NXPH4",NA
"FAM133B",NA
"EID3",NA
"SLX4IP",NA
"BLVRA",NA
"PIGC",NA
"ZNF597",NA
"UPK3A",NA
"YRDC",NA
"CLUL1",NA
"C12orf43",NA
"BOLL",NA
"NAA60",NA
"TMEM205",NA
"MSRB3",NA
"STPG1",NA
"CENPL",NA
"ART5",NA
"SFTPA1",NA
"MTERF3",NA
"CCDC107",NA
"AQP11",NA
"BTBD8",NA
"ANKRD34C",NA
"TOB1",NA
"CCDC116",NA
"CD300LF",NA
"PEX11G",NA
"GPR85",NA
"PSMB3",NA
"ZWINT",NA
"LRRC72",NA
"ING4",NA
"BEND2",NA
"PSMG1",NA
"MRPL16",NA
"FAM110B",NA
"C8orf58",NA
"ZNF660",NA
"NIPSNAP3A",NA
"NABP2",NA
"GDF5OS",NA
"GIF",NA
"MR1",NA
"ADAT3",NA
"CPO",NA
"BORCS5",NA
"NME1",NA
"LAX1",NA
"TMEM200B",NA
"OXT",NA
"PENK",NA
"ACTR3C",NA
"RPS23",NA
"ZNF273",NA
"KLF15",NA
"DNAJC5B",NA
"HIST1H4I",NA
"COQ3",NA
"AADAC",NA
"MXD1",NA
"CENPU",NA
"PROCR",NA
"PPP1R8",NA
"HIST1H4A",NA
"TACO1",NA
"CCR3",NA
"PGLYRP3",NA
"SLA2",NA
"NCALD",NA
"SERPINA7",NA
"TARM1",NA
"RAD1",NA
"CLDN12",NA
"ACKR3",NA
"FGF21",NA
"C6orf58",NA
"MC4R",NA
"SULT2A1",NA
"NDFIP2",NA
"RNF133",NA
"FCRL1",NA
"ZMAT3",NA
"GADD45GIP1",NA
"GP1BB",NA
"XKR9",NA
"ZNF117",NA
"RPL14",NA
"BTNL3",NA
"TMEM9B",NA
"ZDHHC21",NA
"ANKRD46",NA
"ACER3",NA
"CCDC90B",NA
"NFU1",NA
"ATP6V1E1",NA
"CALML3",NA
"MAB21L3",NA
"EXOSC8",NA
"KLF10",NA
"FITM1",NA
"RNASET2",NA
"COPZ1",NA
"ISX",NA
"TGIF2",NA
"MYL10",NA
"STYXL1",NA
"AP1S3",NA
"SBSN",NA
"ZFP92",NA
"RPL26",NA
"GPR21",NA
"SYPL2",NA
"HES2",NA
"STX17",NA
"FGF20",NA
"MAF1",NA
"AAR2",NA
"MTX3",NA
"MDFIC",NA
"CLDN24",NA
"SURF2",NA
"CCDC198",NA
"KIR3DL2",NA
"RBM8A",NA
"CCNG2",NA
"ORAI2",NA
"ZCRB1",NA
"CBLN4",NA
"RIBC2",NA
"TRAM1L1",NA
"TNNC2",NA
"YDJC",NA
"ZNF519",NA
"HIST1H2AM",NA
"SLC36A3",NA
"CCDC83",NA
"BCAS1",NA
"ZBTB9",NA
"CFHR1",NA
"RABL3",NA
"GDPGP1",NA
"STX12",NA
"MYOZ2",NA
"METTL26",NA
"NGRN",NA
"ZNF230",0
"DRAM2",NA
"RGS4",NA
"RTL3",NA
"ZNF696",NA
"ADGRB3",NA
"TRAPPC3L",NA
"CSPG5",NA
"LITAF",NA
"ARF4",NA
"FAM219A",NA
"UBE2G1",NA
"GINS2",NA
"CDKN1B",NA
"PFN3",NA
"IL1B",NA
"TEPP",NA
"LMO4",NA
"DUSP3",NA
"PI16",NA
"IL20RB",NA
"ZNF253",NA
"AMELX",NA
"CLDN22",NA
"ANKDD1B",NA
"BMF",NA
"GRXCR2",NA
"C1orf109",NA
"PSMB1",NA
"CLNS1A",NA
"ZNF713",NA
"KLF9",NA
"BLVRB",NA
"CCNC",NA
"HIST1H3B",NA
"UBE2E3",NA
"IGHMBP2",NA
"RIMBP3",NA
"LTC4S",NA
"HSPB3",NA
"FAM206A",NA
"LETMD1",NA
"DKK4",NA
"GUCA1B",NA
"ZNF610",NA
"CTDSPL",NA
"PFN1",NA
"ATP5IF1",NA
"FAM168A",NA
"FEZF2",NA
"MYL9",NA
"PI15",NA
"VSTM2A",NA
"H2AFZ",NA
"FAM71A",NA
"RPL7A",NA
"NAA10",NA
"HDDC2",NA
"NXF5",NA
"SP7",NA
"ZNF680",NA
"TSSK1B",NA
"PGRMC1",NA
"NOTO",NA
"RBM24",NA
"MOSPD3",NA
"C1QB",NA
"TNFRSF10D",NA
"SLAMF8",NA
"KRBA2",NA
"CCDC25",NA
"DUSP14",NA
"PBK",NA
"APOL1",NA
"GPR183",NA
"TTR",NA
"COQ10B",NA
"PTX3",NA
"MCL1",NA
"TTLL2",NA
"RALYL",NA
"RNPS1",NA
"CIDEA",NA
"NXPE1",NA
"ZNF772",NA
"HHLA2",NA
"RPP30",NA
"BCL2L11",NA
"PYM1",NA
"CD79B",NA
"TMEM41A",NA
"SELENOS",NA
"SIGLEC5",NA
"KCNIP4",NA
"PROKR1",NA
"ELK1",NA
"PRKAB2",NA
"PAFAH1B3",NA
"STX7",NA
"ADM",NA
"AES",NA
"CCT8L2",NA
"POLR3GL",NA
"OPN1LW",NA
"CEMIP2",NA
"GPS2",NA
"CEACAM16",NA
"MPIG6B",NA
"PTAFR",NA
"TECRL",NA
"TMED7",NA
"NT5C",NA
"GLYATL3",NA
"KHDC1",NA
